T_air,wind_speed,rel_humidity,G_sol,abs_humidity,air_pressure,
14.5,2.9,0.8,9,8.7,995,
14.3,1.9,0.86,0,8.6,995,
13.5,1.7,0.88,0,8.4,995,
13.1,1.7,0.9,0,8.1,995,
13.1,1.7,0.93,0,7.9,995,
13,2,0.91,0,7.9,995,
12.6,1.9,0.91,0,7.8,995,
12.3,2,0.92,0,7.7,995,
12.4,1.5,0.92,0,7.4,996,
12.7,1,0.92,37.39,7.1,996,
13.2,1.5,0.92,158.8,7.1,997,
14.1,1.4,0.92,211.42,7.1,997,
15,0.7,0.93,271.97,7.1,997,
15.5,1.3,0.91,223.52,7.1,998,
16,1.5,0.88,359.17,7.1,998,
17.1,1.3,0.86,530.68,7,998,
18.7,2.2,0.85,855.42,6.9,999,
19.9,1.7,0.87,742.58,6.8,999,
20.2,2.3,0.88,503.72,6.7,999,
20.9,2.9,0.87,555.88,6.6,999,
20.7,2.9,0.85,341.79,6.6,999,
20.3,3.1,0.83,181.43,6.4,999,
19.6,3,0.83,93.53,6.3,1000,
18.5,2.5,0.84,24.03,6.3,1000,
16.4,2.6,0.84,0,6.3,1001,
14.8,3.2,0.82,0,6.2,1001,
14.6,3.3,0.82,0,6.1,1001,
15.2,3.6,0.82,0,5.9,1001,
15.7,3.4,0.81,0,5.7,1001,
16,3.8,0.82,0,5.5,1001,
16.8,3.6,0.84,0,5.3,1002,
16.5,3.8,0.85,0,5.1,1001,
16.1,3.7,0.85,0,5,1001,
16.3,4,0.85,14.63,5,1001,
17.1,4.4,0.81,24.06,5,1002,
16.2,5.1,0.78,61.6,5,1003,
16.9,5.5,0.76,261.57,5,1004,
19.5,5.3,0.73,423.27,4.9,1004,
22.6,5.2,0.69,715.53,4.6,1005,
23.5,4.5,0.64,783.54,4.5,1005,
23.7,4.5,0.61,762.03,4.6,1005,
22.2,4.2,0.6,687.14,4.7,1005,
16.3,3.1,0.6,273.04,4.9,1005,
15.5,3.2,0.6,256.91,5,1005,
15.9,2.4,0.57,242.49,4.9,1005,
16.2,2.4,0.57,190.61,4.7,1005,
16.2,2.1,0.58,192.21,4.7,1005,
14.7,3,0.61,52.49,4.6,1006,
12.7,2.8,0.65,0,4.5,1007,
11.7,2.4,0.7,0,4.4,1006,
11.1,2.3,0.73,0,4.3,1006,
10.9,1.7,0.77,0,4.3,1007,
10,1.6,0.81,0,4.3,1007,
9.5,1,0.85,0,4.3,1007,
9.3,1.1,0.87,0,4.4,1007,
9.6,1.4,0.88,0,4.5,1007,
9,1.4,0.89,0,4.7,1007,
9.1,1.7,0.89,45.71,4.9,1007,
10.5,2.1,0.86,187.5,5.2,1007,
11.9,2.9,0.8,348.77,5.3,1007,
13.2,3.1,0.75,484.9,5.2,1008,
14.7,3,0.71,502.05,5.2,1009,
15.7,3.3,0.66,716.47,5.4,1009,
15.7,3.4,0.61,748.37,5.3,1009,
16.3,3.3,0.58,538.53,5.2,1009,
16.1,3.9,0.56,555.02,5.2,1009,
16.2,3.4,0.55,599.23,5.2,1008,
12.2,3.4,0.59,440.25,5.2,1008,
13.2,3.4,0.63,230.03,5.4,1009,
14.2,2.8,0.68,318.18,5.7,1009,
14.7,2.3,0.73,190.65,5.9,1009,
13.9,1.2,0.78,38.17,6,1010,
12.2,0.5,0.81,4.63,6.1,1010,
11.2,0.7,0.83,0,6.2,1010,
11,1.1,0.84,0,6.3,1011,
10.4,1.6,0.86,0,6.4,1011,
10.1,1.4,0.88,0,6.4,1011,
9.9,1.8,0.88,0,6.4,1011,
9.8,2.4,0.85,0,6.1,1010,
9.7,2.4,0.82,0,5.9,1010,
9.2,2.1,0.81,0,5.8,1010,
8.8,2.7,0.79,46.69,5.8,1011,
9.3,4.1,0.74,187.06,5.7,1012,
10.4,4.6,0.68,354.41,5.6,1012,
11.5,4.4,0.6,395.67,5.4,1012,
12.7,5.1,0.53,306.61,5.1,1012,
13.1,4.8,0.5,384.75,5.1,1012,
14.1,4.1,0.49,588.24,5.2,1012,
15.7,3.5,0.46,679.98,5.3,1012,
15,4.1,0.45,495.29,5.2,1012,
15.8,3.7,0.43,471.23,5.1,1012,
16.3,4.1,0.43,514.97,5.1,1012,
16.9,3.5,0.45,509.41,5.2,1012,
16.4,3,0.46,352.2,5.1,1012,
15.2,2.7,0.51,144.42,5.2,1012,
13.6,1.7,0.57,41.24,5.3,1013,
11.8,1.4,0.62,0,5.3,1014,
10.5,1.6,0.68,0,5.4,1014,
9.6,1.7,0.73,0,5.6,1014,
9.2,1.2,0.75,0,5.6,1014,
9.2,0.9,0.79,0,5.6,1014,
8.8,0.7,0.86,0,5.6,1014,
8.7,1,0.82,0,5.7,1014,
8.9,0.9,0.8,0,5.7,1014,
8.8,1.2,0.84,0,5.7,1014,
9,1.3,0.86,16.65,5.8,1014,
9.8,1.9,0.84,59.67,5.9,1014,
11.2,2,0.8,129.52,6.2,1014,
13.3,1.6,0.77,310.25,6.3,1015,
14.5,1.7,0.73,490.65,6.4,1015,
16,2.4,0.7,639.22,6.6,1015,
17.5,2.2,0.64,790.59,6.6,1015,
17.6,2.2,0.6,672.5,6.6,1015,
18.1,2.3,0.59,530.66,6.7,1014,
18,1.8,0.57,385.95,6.7,1014,
18.1,2,0.57,504.87,6.8,1013,
18.7,1.2,0.58,361.29,6.8,1013,
17.8,0.9,0.59,131.05,6.8,1013,
16.7,0.7,0.62,75.66,6.7,1013,
15.8,0.2,0.68,61.03,6.6,1013,
14,0.2,0.73,0,6.5,1013,
12.8,0.2,0.75,0,6.6,1013,
12.6,0.1,0.78,0,6.6,1013,
12.6,0.1,0.8,0,6.6,1013,
13.2,0.1,0.84,0,6.7,1013,
13.1,0.1,0.87,0,6.6,1012,
12.5,0.1,0.9,0,6.5,1011,
12.9,0.2,0.93,0,6.4,1011,
14.4,0.1,0.95,0,6.4,1011,
14.6,0.4,0.95,26.78,7.2,1012,
15,1,0.86,66.81,7.8,1012,
15.1,1.6,0.78,148.32,8,1011,
15.7,2.2,0.74,268.46,8.6,1011,
16.8,2.1,0.7,569.59,9.2,1011,
18.3,3.5,0.65,745.02,9.5,1010,
19.1,3.1,0.59,827.54,9.5,1009,
19.3,4,0.53,728.89,9.2,1009,
18.4,2.8,0.48,494,8.9,1008,
18.9,2.9,0.45,548.99,8.6,1008,
18.5,2.8,0.44,402.62,8.3,1007,
13,2.3,0.49,294.88,8.7,1007,
14.3,1.2,0.52,354.97,8.8,1006,
14.1,1,0.58,133.8,8.7,1006,
13.8,0.2,0.67,33.28,8.5,1007,
13.4,0.7,0.7,0,8.2,1007,
13.7,0.9,0.66,0,7.8,1007,
13.2,0.8,0.65,0,7.3,1008,
12.5,0.5,0.67,0,7.2,1008,
12.1,0.1,0.71,0,7.1,1008,
11.5,0.2,0.75,0,7,1008,
10.9,0.3,0.79,0,7,1008,
11,0.7,0.78,0,7,1008,
10.2,0.8,0.78,0,7.2,1008,
9.9,1.2,0.77,30.48,7.5,1008,
10.5,2,0.69,123.87,7.8,1008,
11.9,3,0.62,300.66,8,1008,
13,2.7,0.57,434.91,8.2,1008,
14.2,2.8,0.52,584.68,8.4,1008,
14.8,3,0.48,557.18,8.5,1008,
16,3,0.46,608.49,8.4,1008,
17.2,2.9,0.42,702.31,8,1007,
17.9,2.5,0.36,769.29,7.1,1007,
18.7,2.2,0.32,728.39,6.6,1007,
19.1,2.3,0.32,584.19,6.5,1007,
19,2.1,0.31,436.27,6.3,1006,
19,0.8,0.32,328.37,6.2,1006,
17.9,0.8,0.37,168.08,6.2,1006,
15.9,0.4,0.41,44.25,6.2,1007,
14.1,0.3,0.47,0,6.2,1008,
13,0.6,0.55,0,6.7,1008,
14.7,1.2,0.64,0,7.3,1009,
13.4,1.8,0.72,0,8,1013,
12.7,2.1,0.79,0,8.5,1012,
11.7,2.3,0.83,0,8.8,1012,
11.3,2,0.84,0,8.6,1012,
12.3,1.9,0.84,0,8.6,1012,
12.6,1.2,0.85,0,8.4,1012,
12.8,1.5,0.85,37.68,8.4,1013,
13.6,2.1,0.81,120.9,8.5,1013,
14.6,1.4,0.74,252.1,8.4,1013,
16.4,1,0.65,378.79,8.2,1013,
18.6,1.1,0.58,535.09,7.9,1013,
20.5,1.4,0.51,618.93,7.4,1013,
22,1.8,0.45,666.74,6.9,1012,
23.6,2.2,0.4,777.47,6.5,1012,
25.2,2.5,0.39,730.1,6.3,1011,
26,2.8,0.38,692.3,6.1,1010,
26.4,2.9,0.37,617.55,5.9,1010,
25.8,2.3,0.37,340.44,5.8,1010,
25,1.4,0.37,245.55,5.6,1009,
22.6,0.9,0.42,114.46,5.8,1009,
20.8,0.2,0.52,43.36,6.2,1009,
18.5,0.2,0.58,0,6.4,1009,
16.7,0.2,0.59,0,6.4,1009,
15.7,0.2,0.65,0,6.7,1010,
15,0.4,0.72,0,6.9,1009,
15,0.1,0.76,0,7,1009,
15.1,0.3,0.78,0,7,1009,
14.8,0.2,0.79,0,6.8,1008,
14.8,0.3,0.82,0,6.8,1008,
14.5,0.8,0.83,0,6.9,1008,
15.4,0.7,0.82,33.31,7.2,1008,
16.5,1.5,0.8,111.36,7.3,1007,
17.3,1.8,0.73,250.73,7.3,1007,
19.2,2.9,0.66,351.84,7.3,1007,
19.3,2.6,0.6,491.16,7.1,1007,
19.9,3.4,0.54,557.41,6.7,1007,
19.7,4.1,0.48,381.11,6.4,1006,
20.1,3.7,0.44,619.61,6.2,1006,
21.2,4.5,0.43,647.17,6,1006,
20.9,4.5,0.43,477.26,5.9,1006,
20,4.3,0.46,508,5.9,1006,
19,5.3,0.48,353.1,5.8,1007,
17.8,2.4,0.46,147.03,5.1,1007,
16.8,1.1,0.47,184.73,4.9,1008,
15.2,0.5,0.52,54.06,5.1,1009,
14,0.6,0.57,7.11,5.2,1010,
12.5,0.8,0.62,0,5.2,1010,
11,0.4,0.68,0,5.2,1011,
9.2,1.2,0.7,0,5.2,1011,
8,1.3,0.72,0,5.2,1010,
7,1.7,0.74,0,5.2,1010,
6.6,1.4,0.78,0,5.3,1010,
6.3,0.5,0.81,0,5.3,1010,
6.4,1.3,0.84,6.4,5.4,1011,
6.4,1,0.8,66.23,5.7,1011,
7.7,1.6,0.72,209.24,6,1012,
10.6,1.2,0.66,364.17,6.3,1012,
14,1.5,0.57,492.18,6.2,1012,
15.7,1.4,0.48,613.67,5.8,1012,
16.6,1.4,0.4,755.47,5.1,1011,
17.9,0.8,0.36,827.09,4.7,1011,
18.9,0.6,0.35,853.18,4.7,1010,
19.3,0.7,0.33,819.79,4.6,1010,
19.7,1.3,0.33,770.08,4.6,1009,
19.7,0.8,0.33,628.66,4.6,1009,
18.7,0.3,0.33,343.18,4.5,1008,
17.8,0.1,0.37,156.81,5,1008,
17.7,0.2,0.44,201.89,5.3,1008,
16.3,0.1,0.51,64.18,5.5,1007,
14.1,0.6,0.58,7.19,5.6,1007,
13.1,0.3,0.63,0,5.6,1007,
11.8,0.5,0.69,0,5.6,1007,
9.7,0.9,0.77,0,5.7,1006,
8.3,0.9,0.81,0,5.7,1006,
7.3,1,0.83,0,5.6,1005,
6.6,1.2,0.83,0,5.6,1005,
5.9,1.2,0.84,0,5.5,1004,
5.1,1.1,0.87,6.72,5.6,1004,
5.2,1.5,0.82,66.09,5.9,1004,
6.8,2.9,0.71,207.41,6.1,1005,
8.7,3,0.64,388.96,6.2,1004,
10.3,3.4,0.6,479.9,6.2,1005,
11.9,3.8,0.58,656.96,6,1005,
13.1,4.1,0.55,764.54,5.9,1005,
14.2,3.9,0.55,820.88,6.1,1005,
15,4.7,0.52,732.88,5.9,1005,
16.1,5.4,0.5,658.57,5.6,1005,
16.5,4.1,0.44,573.43,5,1005,
16.9,4.7,0.34,504.1,4.2,1005,
16.3,3.2,0.32,224.15,3.7,1005,
15.4,2.5,0.33,116.67,3.7,1006,
12.3,1.8,0.4,51.04,3.9,1006,
10.9,1.2,0.45,15.08,4,1007,
10.7,0.5,0.52,0,4.2,1008,
10.6,0.4,0.6,0,4.6,1008,
10.9,0.7,0.66,0,4.8,1008,
10.7,1.4,0.68,0,4.8,1008,
10.5,1.3,0.76,0,5.2,1008,
10.2,1.8,0.82,0,5.6,1008,
9.6,2.5,0.8,0,5.6,1008,
9.5,1.6,0.81,0,5.7,1008,
9.4,1.4,0.85,7.41,6,1009,
9.3,1.5,0.88,11.78,6.3,1010,
9.1,2.5,0.89,34.88,6.6,1011,
8.9,2.9,0.85,81.25,6.5,1011,
9.5,3.2,0.76,239.77,6.3,1011,
10.8,3.1,0.68,322.06,6.1,1011,
12.7,2.7,0.67,484.31,6.1,1011,
14.5,2.9,0.7,664.54,6.2,1011,
15.8,3.5,0.63,823.6,6.1,1012,
16.6,1.8,0.58,823.38,5.9,1011,
17,2.4,0.58,765.19,5.8,1011,
17.2,2.1,0.55,659.51,5.5,1011,
17,2.2,0.54,526.16,5.3,1012,
16.3,1.7,0.57,376.25,5.5,1012,
15,2,0.6,210.5,5.5,1013,
13.1,0.9,0.62,59.72,5.4,1013,
10.8,0.8,0.67,4.02,5.4,1014,
9.1,0.9,0.7,0,5.4,1014,
8.2,0.8,0.72,0,5.5,1013,
7.5,1.6,0.73,0,5.7,1014,
6.6,2,0.71,0,5.8,1013,
6.5,2.5,0.72,0,5.8,1013,
6,2.6,0.73,0,5.9,1013,
5.3,2.6,0.73,0,5.9,1013,
4.9,3,0.72,0,5.9,1013,
5.4,3.3,0.71,35.88,5.9,1013,
7,4.8,0.69,189.61,6.1,1012,
9.5,5.2,0.66,184.18,6.2,1012,
10.5,4.8,0.67,226.03,6.6,1012,
11.2,6.1,0.67,180.16,6.8,1012,
12,5.4,0.65,141.31,6.8,1012,
13.2,5.3,0.69,302.58,7.1,1012,
13.1,5.6,0.73,118.17,7.5,1012,
12.8,6,0.78,128.6,7.7,1012,
12.7,5.4,0.83,124.67,8,1012,
13,5,0.85,217.48,8.1,1012,
13,4.8,0.85,109.06,8.2,1012,
12.9,4,0.82,69.66,8.1,1011,
12.5,3.1,0.79,38.46,7.9,1011,
12.1,2.7,0.78,29.45,7.8,1011,
11.4,2.5,0.79,8.5,7.7,1011,
10.5,3.6,0.8,0,7.7,1011,
9.1,2.8,0.79,0,7.6,1011,
8,3.1,0.77,0,7.5,1011,
7,2.7,0.76,0,7.3,1010,
5.8,2,0.75,0,7.2,1010,
5.3,2.2,0.77,0,7.2,1010,
5.5,1.8,0.78,0,7.2,1010,
6,2.6,0.79,0,7.2,1009,
6.6,3.3,0.83,36.07,7.5,1009,
7.8,3.5,0.85,139.64,7.8,1010,
9.7,3.5,0.84,342.96,7.8,1010,
13,3.1,0.8,496.72,7.6,1010,
14.5,3.3,0.74,469.23,7.5,1010,
14.8,3.3,0.66,405.89,7.3,1010,
15,3.4,0.59,352.44,7,1010,
16.2,3,0.53,571.64,6.7,1010,
17.2,2.8,0.5,659.04,6.6,1010,
17.9,2.4,0.47,588.38,6.4,1009,
18.2,3.2,0.44,420.78,6.1,1009,
17.5,2.1,0.46,464.32,6.1,1009,
16.9,0.9,0.49,220.68,6.3,1009,
16,0.7,0.53,171.64,6.3,1009,
14.8,0.1,0.62,61.24,6.6,1009,
12.3,0.6,0.73,5.02,6.8,1009,
10.8,0.9,0.78,0,6.8,1009,
9.6,1.5,0.78,0,6.7,1009,
9.1,0.7,0.78,0,6.6,1009,
9.1,1,0.81,0,6.5,1009,
8.3,0.9,0.82,0,6.6,1008,
7.3,0.8,0.84,0,6.6,1008,
6.8,1.3,0.85,0,6.5,1008,
6.8,0.9,0.84,7.74,6.5,1008,
7.2,0.6,0.8,56.46,6.7,1008,
8.1,2.2,0.75,213.26,6.9,1008,
11.6,3.4,0.69,335.09,7,1007,
13.7,3.7,0.64,497.46,6.9,1007,
15.8,4.2,0.61,636.43,7,1007,
16.7,2.6,0.58,487.47,7.2,1007,
17.7,2.5,0.55,757.25,7.5,1007,
19,2.5,0.51,695.78,7.6,1006,
20.4,2.5,0.48,842.31,7.6,1005,
21,2.4,0.43,723.48,7.5,1005,
20.6,1.8,0.42,532.69,7.4,1004,
19.6,1.7,0.45,297.4,7.6,1004,
19.3,1.5,0.52,196.65,8.2,1003,
18.2,0.7,0.56,47.86,8.5,1003,
17.2,1,0.6,13.55,8.5,1003,
14.6,0.9,0.66,0,8.5,1004,
11.2,1.2,0.71,0,8.2,1004,
10.6,0.8,0.74,0,7.8,1004,
10.3,0.6,0.78,0,7.9,1005,
9.6,0.1,0.84,0,8,1005,
9.2,0.2,0.88,0,8.1,1005,
8.4,0.3,0.9,0,8.1,1005,
8.4,0.5,0.9,0,8.1,1005,
8.5,0.7,0.89,9.05,8.2,1005,
8,0.4,0.87,53.5,8.4,1006,
8.8,0.7,0.82,186.29,8.5,1006,
9.7,0.7,0.77,244.64,8.6,1006,
10.6,1.1,0.72,335.37,8.7,1006,
11.4,1.4,0.69,421.4,8.7,1006,
12.4,1.8,0.67,606.85,8.8,1006,
13.2,1.6,0.66,589.7,9,1006,
13.9,1.6,0.63,656.93,9,1006,
14.2,1.7,0.6,710.59,9,1006,
12.2,2.6,0.62,548.38,9.2,1006,
11.4,1.6,0.63,434.75,9.2,1006,
13.4,2.3,0.65,419.34,9,1006,
12.9,0.7,0.68,208.5,8.8,1006,
11.2,0.6,0.71,221.02,8.6,1006,
11,0.4,0.74,111.41,8.5,1007,
10.3,0.2,0.77,9.94,8.4,1007,
9.3,0.2,0.79,0,8.4,1008,
8.8,0.1,0.82,0,8.3,1008,
8.5,0.2,0.84,0,8.2,1008,
8,0.3,0.87,0,8,1007,
7.5,0.3,0.89,0,8,1007,
7.1,0.6,0.9,0,7.6,1007,
6.6,0.7,0.92,0,7.5,1007,
5.4,0.9,0.93,8,7.8,1007,
5.7,1.4,0.89,75.37,8.1,1007,
7.2,1.4,0.81,227.13,8.4,1008,
9.4,1.6,0.74,395.89,8.6,1008,
10.8,2.1,0.67,449.42,8.8,1008,
11.2,2.3,0.62,641.94,8.8,1008,
11.9,2.2,0.58,656.56,8.5,1008,
12.7,2.1,0.6,329.3,8.7,1008,
12.1,2.6,0.59,634.47,8.7,1008,
10.7,2.4,0.52,569.55,8.2,1007,
10.1,2.2,0.52,444.89,8.3,1007,
11.2,1.3,0.54,454.8,8.5,1007,
12.7,0.4,0.53,573.35,8.4,1006,
12.7,1.2,0.54,198.77,8.5,1006,
9.7,0.6,0.59,123.92,8.7,1007,
9,0.2,0.64,25.02,8.9,1007,
8.3,0.5,0.66,11.75,8.6,1008,
6.8,0.9,0.66,0,8.1,1009,
5.8,0.8,0.64,0,7.5,1009,
5.1,1.4,0.6,0,6.7,1010,
4.7,1.1,0.61,0,6.2,1010,
3.9,0.8,0.64,0,6.1,1011,
3.6,0.7,0.67,0,6.1,1011,
3.5,0.6,0.73,0,6.1,1011,
3.5,0.1,0.76,8.84,6.2,1012,
3.8,0.1,0.75,78.71,6.4,1012,
5.4,0.6,0.71,149.22,6.8,1012,
7.5,0.7,0.67,351.67,7,1012,
9.2,0.9,0.59,550.82,6.9,1012,
11.9,0.9,0.53,648.49,6.8,1012,
13.3,0.7,0.5,683.33,7,1011,
14.6,0.7,0.48,695.26,7.2,1011,
15.3,1,0.45,595.2,7.3,1010,
16,1.2,0.42,541.35,7.2,1009,
16.8,1.1,0.41,780.39,7.1,1009,
16.8,0.9,0.4,562.13,7.1,1008,
16.1,1.3,0.4,296.94,7.1,1007,
15,1.1,0.43,117.17,7.5,1007,
14.2,1,0.5,39.78,8,1006,
13.5,1.2,0.59,12.02,8.3,1006,
12.8,0,0.66,6.44,8.1,1006,
12.2,1.3,0.7,0,8.1,1006,
10.6,0.3,0.73,0,8.1,1006,
9,0.1,0.74,0,7.8,1006,
8.3,0.1,0.77,0,7.5,1006,
8.4,0.2,0.76,0,7.2,1006,
8.4,0.5,0.73,0,6.9,1005,
8.3,1.1,0.7,0,6.8,1005,
8.1,1.2,0.68,8.76,7.1,1005,
8.5,1.5,0.7,44.78,7.7,1005,
9.5,1.4,0.73,128.25,8.2,1004,
11.5,2.9,0.72,220.93,8.7,1005,
13.4,3,0.68,526.06,9.2,1005,
15.3,3.6,0.61,653.18,9.5,1004,
16,3.4,0.56,639.11,9.2,1004,
16.9,3.7,0.61,778.99,9.4,1004,
17.3,3,0.64,763.44,9.4,1004,
18.7,5.1,0.54,837.88,8.5,1004,
19.4,7,0.48,737.95,7.8,1005,
19.4,5.8,0.46,602.5,7.1,1006,
19.8,5.9,0.37,501.1,5.3,1006,
19.3,4.8,0.32,361.16,4.3,1007,
18,3.8,0.4,200.74,4.7,1009,
16.2,2.8,0.45,40.68,4.8,1010,
14.3,2.1,0.51,8.47,5,1011,
13.4,1.8,0.6,0,5.4,1012,
12.4,2.1,0.7,0,5.8,1013,
11.7,2.5,0.79,0,6.3,996,
11.2,3,0.87,0,6.7,997,
10.2,3.4,0.92,0,7,997,
9.2,3.7,0.92,0,7.1,998,
8.3,3.6,0.92,0,7,999,
8.7,4.1,0.91,0,7,999,
9.8,3.9,0.91,32.03,7.1,1000,
10.7,4,0.94,69.26,7.3,1001,
12,3.4,0.94,134.77,7.5,1002,
13.5,3.9,0.91,205.02,7.7,1003,
15,3.7,0.87,413.28,7.9,1003,
16.8,3.3,0.81,742.02,7.8,1004,
18.5,2.7,0.81,842.21,7.7,1004,
19.5,4,0.82,875.56,7.7,1005,
19.5,3.9,0.81,758.1,7.7,1005,
18.8,3.1,0.8,351.97,7.8,1006,
18.7,3,0.76,358.98,7.6,1006,
16.5,2.3,0.74,178.68,7.5,1007,
15.3,2.1,0.74,165.82,7.5,1007,
14.8,1,0.76,81.28,7.5,1007,
14.3,1,0.79,26.36,7.4,1008,
13.8,0.6,0.83,9.64,7.4,1008,
13.5,1.2,0.87,0,7.4,1009,
13.1,1.4,0.87,0,7.3,1009,
12.4,0.7,0.89,0,7.4,1009,
11.8,0.5,0.89,0,7.4,1009,
11.7,0.4,0.88,0,7.2,1009,
11,0.2,0.9,0,6.9,1009,
10.6,0.6,0.89,0,6.7,1009,
10.3,0.2,0.88,0,6.9,1009,
10.4,0.8,0.85,28.59,7.2,1009,
10.6,1.3,0.8,60,7.4,1009,
11.3,1.6,0.75,161.73,7.8,1009,
13,2,0.66,382.06,7.9,1009,
14.7,1.7,0.61,644.02,7.9,1009,
15.4,1.5,0.61,468.97,7.8,1009,
16.6,1.8,0.61,725.09,7.7,1008,
17.6,2.5,0.59,849.05,7.8,1008,
18.2,2.3,0.57,752.76,7.7,1007,
18.9,2.5,0.54,686.33,7.4,1007,
19,2.5,0.53,593.24,7.4,1007,
19.4,1.9,0.52,542.53,7.4,1006,
19.3,1.6,0.52,391.23,7.3,1006,
18.1,1.4,0.55,238.15,7.3,1006,
16.8,0.7,0.6,88.81,7.3,1005,
14.4,1.3,0.62,6.09,7.2,1005,
12.2,1.7,0.63,0,7.2,1005,
11.2,1.6,0.65,0,7.4,1005,
10.4,1,0.69,0,7.6,1005,
9.3,0.5,0.78,0,7.8,1005,
8.7,1,0.84,0,8.2,1004,
8.8,0.9,0.87,0,8.4,1004,
9.1,2,0.9,0,8.7,1004,
9.7,1.9,0.93,7.95,8.9,1004,
10,1.8,0.93,26.55,9.1,1004,
10.7,1.6,0.93,41.61,9.3,1004,
11,2.3,0.94,47.78,9.8,1004,
11.2,2.9,0.89,47.82,10,1004,
11.7,2.7,0.85,82.27,9.8,1004,
12.7,2.8,0.83,125.21,9.6,1004,
14,3.1,0.78,441.75,9.5,1004,
14.2,2.5,0.75,285.48,9.4,1004,
14.2,2.3,0.78,259.88,9.5,1004,
14.7,2.1,0.85,493.65,9.9,1004,
15.2,1.3,0.89,391.76,10.1,1004,
15.1,1.4,0.9,192.02,10.3,1003,
15.4,1.3,0.91,297.1,10.4,1003,
14.5,0.4,0.93,97.45,10.3,1003,
13.8,1.1,0.95,37.95,10.1,1002,
12.9,0.2,0.97,8.4,9.9,1002,
11.7,0.3,0.98,0,9.8,1002,
11.2,0.5,0.96,0,9.6,1001,
10.8,0.7,0.96,0,9.7,1000,
10.3,1.4,0.96,0,9.9,1000,
10,0.9,0.94,0,9.7,999,
9.5,1.1,0.91,0,9.4,998,
8.9,1.2,0.9,0,9.1,997,
8.7,1.4,0.88,0,8.9,997,
8.6,2.3,0.81,31.34,8.8,997,
9.3,3,0.8,142.94,9,997,
10.2,3.8,0.82,315.08,9.3,997,
11.4,4.7,0.83,422.93,9.5,997,
12.4,4.8,0.82,591.17,9.8,997,
12.7,5.3,0.83,427.12,9.5,997,
13.2,4.5,0.83,364.65,8.9,998,
13.2,4,0.77,273.6,8.3,999,
13.4,4,0.69,232.08,7.8,1000,
13.4,4.3,0.62,258.66,7.3,1001,
14.6,4.6,0.56,373.12,6.6,1002,
14.7,4.5,0.54,402.21,6.2,1002,
14.4,5.2,0.53,269.29,5.9,1003,
14.1,3.9,0.56,258.14,5.7,1004,
12.9,2.8,0.6,86.64,5.7,1005,
11.2,1.1,0.63,12.84,5.6,1006,
9.4,1,0.68,0,5.6,1006,
8.6,1.1,0.71,0,5.6,1007,
8.6,1.5,0.74,0,5.5,1007,
8.6,1,0.76,0,5.4,1008,
8.6,1.4,0.78,0,5.3,1007,
8.3,0.7,0.81,0,5.4,1007,
8.1,0.2,0.85,0,5.5,1007,
8.1,0.5,0.84,9.59,5.7,1007,
8.5,1.2,0.82,43.79,6,1008,
9.4,1.9,0.82,164.87,6.4,1008,
11.3,1.8,0.77,359.32,6.6,1008,
12.4,1.7,0.65,380.43,6.4,1007,
13,2.6,0.54,507.9,5.9,1007,
13.7,2,0.49,571.62,5.7,1006,
14.4,3,0.45,613.98,5.7,1005,
15.2,4.1,0.43,737.97,5.7,1004,
15.2,3.1,0.43,424.63,6,1003,
16,2.5,0.42,599.24,6.1,1002,
17.3,2.8,0.45,535.45,6.5,1000,
17.7,1.1,0.48,490.26,6.8,999,
17.4,1.4,0.49,348.46,7,998,
16.9,1.3,0.54,185.53,7.3,997,
15.8,1,0.56,59.41,7.4,996,
14.5,1.7,0.56,10.34,7.4,995,
13.1,1.7,0.58,0,7.6,995,
11.6,1.8,0.63,0,7.9,994,
10.8,1.8,0.68,0,8.8,994,
10.8,1.5,0.72,0,9.4,994,
11.3,2.5,0.74,0,9.2,994,
11.5,5,0.71,0,8.3,994,
11.8,5.1,0.69,0,7,995,
12.4,4.9,0.69,0,6.2,997,
13.7,5.9,0.67,30.03,5.9,998,
13.9,5.3,0.64,98.97,5.6,999,
14.4,5.1,0.62,147.36,5.4,1000,
15.2,4.4,0.6,314.32,5.3,1001,
16.1,4.3,0.58,459.43,5.3,1002,
17.1,4.7,0.55,592.68,5.3,1002,
17.2,4.2,0.51,474.26,5.3,1002,
16.1,5.1,0.49,397.89,5.2,1002,
16.7,4.3,0.52,400.61,5.5,1002,
16.3,4.4,0.51,410.09,5.6,1003,
17.5,4,0.44,585.62,5,1003,
17.1,2.7,0.42,314.17,4.8,1002,
15.2,3.1,0.42,159.5,4.6,1002,
14.4,2.7,0.44,95.24,4.6,1002,
13.6,1.9,0.49,42.27,4.7,1002,
12.9,2.3,0.54,0,4.9,1002,
11.9,1.7,0.57,0,5.1,1001,
11,2,0.61,0,5.2,1001,
10.1,1.6,0.62,0,5.4,1000,
9.8,1.9,0.63,0,5.6,999,
9.6,1.2,0.65,0,5.8,998,
9,0.6,0.7,0,6,997,
9.2,1.1,0.74,0,6.2,995,
9.5,2,0.76,11.68,6.3,994,
9.1,6.1,0.73,77.84,6.5,992,
10.2,6.7,0.72,164.64,6.9,991,
11.8,4.6,0.73,293.72,7.2,990,
13.2,5.1,0.77,385.94,7.5,989,
13.8,6.8,0.68,415.58,6.9,988,
14.5,8.8,0.53,496.91,5.7,989,
15.1,8.7,0.48,550.47,5.3,990,
15.9,9.3,0.56,586.36,5.7,991,
